rules,support,confidence,coverage,lift,count
{Rising Rate_8~} => {Pyrolysis Temperature_800~900},0.033123028,0.205882353,0.160883281,0.601518027,21
{Rising Rate_8~} => {Catalyst Loading (mg cm-2)_~0.5},0.05362776,0.333333333,0.160883281,0.922852984,34
{Rising Rate_8~} => {BET Surface Area (m2/g)_0~500},0.061514196,0.382352941,0.160883281,0.993490839,39
{Rising Rate_8~} => {Electrolyte pH_~7},0.070977918,0.441176471,0.160883281,1.101204261,45
{Rising Rate_8~} => {Electrolyte Concentration (M)_0.1},0.074132492,0.460784314,0.160883281,1.150146673,47
{Rising Rate_8~} => {Pyrolysis Time (h)_1~2},0.047318612,0.294117647,0.160883281,0.731257209,30
{Rising Rate_8~} => {Nitrogen Cotent (wt. %)_4~8},0.072555205,0.450980392,0.160883281,1.039714795,46
{Rising Rate_8~} => {BET Surface Area (m2/g)_500~1000},0.066246057,0.411764706,0.160883281,0.935694708,42
{Rising Rate_8~} => {Acid Wash_yes},0.061514196,0.382352941,0.160883281,0.844640295,39
{Rising Rate_8~} => {Catalyst Loading (mg cm-2)_0.5~1},0.063091483,0.392156863,0.160883281,0.848557853,40
{Rising Rate_8~} => {Metal-N Coordination Number (XAS)_3~4},0.094637224,0.588235294,0.160883281,1.106650375,60
{Rising Rate_8~} => {Electrolyte Concentration (M)_0.5},0.085173502,0.529411765,0.160883281,0.995985338,54
{Rising Rate_8~} => {Electrolyte pH_7~8},0.086750789,0.539215686,0.160883281,1.005478662,55
{Rising Rate_8~} => {Acid Wash_not},0.099369085,0.617647059,0.160883281,1.131757905,63
{Rising Rate_8~} => {Pyridinic N Ratio_25~50},0.078864353,0.490196078,0.160883281,0.890499466,50
{Rising Rate_8~} => {Graphitic N Ratio_0~25},0.115141956,0.715686275,0.160883281,1.270994672,73
{Graphitic N Ratio_0~25} => {Rising Rate_8~},0.115141956,0.204481793,0.563091483,1.270994672,73
{Rising Rate_8~} => {Pyrrolic N Ratio_0~25},0.086750789,0.539215686,0.160883281,0.869879759,55
{Rising Rate_8~} => {ZIF or MOF Derived_not},0.135646688,0.843137255,0.160883281,1.15703251,86
{Rising Rate_8~} => {Electrode Area cm2_~1},0.124605678,0.774509804,0.160883281,1.058274172,79
{Rising Rate_8~} => {Glassy Carbon},0.11829653,0.735294118,0.160883281,0.99610357,75
{Rising Rate_8~} => {Nafion117},0.116719243,0.725490196,0.160883281,0.978639967,74
{Rising Rate_8~} => {Graphene/Carbon Nanosheets or other 2D Structures_not},0.135646688,0.843137255,0.160883281,1.020131717,86
{Rising Rate_8~} => {Hard or Soft Templated_not},0.154574132,0.960784314,0.160883281,1.123869474,98
{Rising Rate_8~} => {Carbon Nanofiber/Nanotubes_not},0.137223975,0.852941176,0.160883281,0.984999464,87
{Rising Rate_8~} => {Biomass or other Organic Derived_not},0.149842271,0.931372549,0.160883281,1.063946299,95
{Rising Rate_8~} => {Polymer Derived_not},0.149842271,0.931372549,0.160883281,1.056333088,95
{Rising Rate_8~} => {disqualified},0.137223975,0.852941176,0.160883281,0.95880267,87
{Rising Rate_8~} => {Carbon Black Derived_not},0.102523659,0.637254902,0.160883281,0.712556628,65
{Rising Rate_8~} => {H-type Cell},0.138801262,0.862745098,0.160883281,0.902607908,88
{Rising Rate_8~} => {Oxidized N Ratio_~25},0.160883281,1,0.160883281,1.035947712,102
{Pyrolysis Temperature_~700} => {Graphene/Carbon Nanosheets or other 2D Structures_yes},0.03785489,0.230769231,0.164037855,1.342272406,24
{Graphene/Carbon Nanosheets or other 2D Structures_yes} => {Pyrolysis Temperature_~700},0.03785489,0.220183486,0.17192429,1.342272406,24
{Pyrolysis Temperature_~700} => {Catalyst Loading (mg cm-2)_1~},0.036277603,0.221153846,0.164037855,1.263167013,23
{Catalyst Loading (mg cm-2)_1~} => {Pyrolysis Temperature_~700},0.036277603,0.207207207,0.175078864,1.263167013,23
{Pyrolysis Temperature_~700} => {Raman ID/IG Ratio_1.2~},0.03785489,0.230769231,0.164037855,1.272240803,24
{Raman ID/IG Ratio_1.2~} => {Pyrolysis Temperature_~700},0.03785489,0.208695652,0.181388013,1.272240803,24
{Pyrolysis Temperature_~700} => {Main Transition Metal Content (wt. %)_2~5},0.045741325,0.278846154,0.164037855,1.319316877,29
{Main Transition Metal Content (wt. %)_2~5} => {Pyrolysis Temperature_~700},0.045741325,0.21641791,0.211356467,1.319316877,29
{Pyrolysis Temperature_~700} => {Nafion115},0.034700315,0.211538462,0.164037855,0.951172941,22
{Pyrolysis Temperature_~700} => {Pyrolysis Time (h)_2~4},0.048895899,0.298076923,0.164037855,1.26832731,31
{Pyrolysis Time (h)_2~4} => {Pyrolysis Temperature_~700},0.048895899,0.208053691,0.235015773,1.26832731,31
{Pyrolysis Temperature_~700} => {Metal_Free},0.05362776,0.326923077,0.164037855,1.372643912,34
{Metal_Free} => {Pyrolysis Temperature_~700},0.05362776,0.225165563,0.238170347,1.372643912,34
{Pyrolysis Temperature_~700} => {none},0.05362776,0.326923077,0.164037855,1.372643912,34
{none} => {Pyrolysis Temperature_~700},0.05362776,0.225165563,0.238170347,1.372643912,34
{Pyrolysis Temperature_~700} => {Metal-N Coordination Number (XAS)_0~2},0.058359621,0.355769231,0.164037855,1.418601838,37
{Metal-N Coordination Number (XAS)_0~2} => {Pyrolysis Temperature_~700},0.058359621,0.232704403,0.250788644,1.418601838,37
{Pyrolysis Temperature_~700} => {Nitrogen Cotent (wt. %)_8~},0.058359621,0.355769231,0.164037855,1.383789523,37
{Nitrogen Cotent (wt. %)_8~} => {Pyrolysis Temperature_~700},0.058359621,0.226993865,0.257097792,1.383789523,37
{Pyrolysis Temperature_~700} => {Electrode Area cm2_1~},0.048895899,0.298076923,0.164037855,1.118229404,31
{Pyrolysis Temperature_~700} => {Raman ID/IG Ratio_0.8~1},0.033123028,0.201923077,0.164037855,0.695756689,21
{Pyrolysis Temperature_~700} => {Rising Rate_~4},0.067823344,0.413461538,0.164037855,1.401789387,43
{Rising Rate_~4} => {Pyrolysis Temperature_~700},0.067823344,0.229946524,0.294952681,1.401789387,43
{Pyrolysis Temperature_~700} => {Graphitic N Ratio_25~50},0.03785489,0.230769231,0.164037855,0.758070945,24
{Pyrolysis Temperature_~700} => {Nitrogen Cotent (wt. %)_0~4},0.042586751,0.259615385,0.164037855,0.84408284,27
{Pyrolysis Temperature_~700} => {Pyridinic N Ratio_50~75},0.083596215,0.509615385,0.164037855,1.591606669,53
{Pyridinic N Ratio_50~75} => {Pyrolysis Temperature_~700},0.083596215,0.261083744,0.320189274,1.591606669,53
{Pyrolysis Temperature_~700} => {Pyrolysis Time (h)_~1},0.041009464,0.25,0.164037855,0.758373206,26
{Pyrolysis Temperature_~700} => {Pyrrolic N Ratio_25~50},0.078864353,0.480769231,0.164037855,1.424335011,50
{Pyrrolic N Ratio_25~50} => {Pyrolysis Temperature_~700},0.078864353,0.23364486,0.337539432,1.424335011,50
{Pyrolysis Temperature_~700} => {Ni},0.070977918,0.432692308,0.164037855,1.275939177,45
{Ni} => {Pyrolysis Temperature_~700},0.070977918,0.209302326,0.339116719,1.275939177,45
{Pyrolysis Temperature_~700} => {Catalyst Loading (mg cm-2)_~0.5},0.063091483,0.384615385,0.164037855,1.064830366,40
{Pyrolysis Temperature_~700} => {BET Surface Area (m2/g)_0~500},0.089905363,0.548076923,0.164037855,1.424101513,57
{BET Surface Area (m2/g)_0~500} => {Pyrolysis Temperature_~700},0.089905363,0.233606557,0.384858044,1.424101513,57
{Pyrolysis Temperature_~700} => {Electrolyte pH_~7},0.044164038,0.269230769,0.164037855,0.672016959,28
{Pyrolysis Temperature_~700} => {Electrolyte Concentration (M)_0.1},0.044164038,0.269230769,0.164037855,0.672016959,28
{Pyrolysis Temperature_~700} => {Pyrolysis Time (h)_1~2},0.067823344,0.413461538,0.164037855,1.027978884,43
{Pyrolysis Temperature_~700} => {Nitrogen Cotent (wt. %)_4~8},0.063091483,0.384615385,0.164037855,0.886713287,40
{Pyrolysis Temperature_~700} => {BET Surface Area (m2/g)_500~1000},0.048895899,0.298076923,0.164037855,0.677350427,31
{Pyrolysis Temperature_~700} => {Acid Wash_yes},0.074132492,0.451923077,0.164037855,0.998324846,47
{Pyrolysis Temperature_~700} => {Catalyst Loading (mg cm-2)_0.5~1},0.06466877,0.394230769,0.164037855,0.853045419,41
{Pyrolysis Temperature_~700} => {Raman ID/IG Ratio_1~1.2},0.083596215,0.509615385,0.164037855,1.059331652,53
{Pyrolysis Temperature_~700} => {Metal-N Coordination Number (XAS)_3~4},0.072555205,0.442307692,0.164037855,0.832115955,46
{Pyrolysis Temperature_~700} => {Electrolyte Concentration (M)_0.5},0.111987382,0.682692308,0.164037855,1.284352887,71
{Electrolyte Concentration (M)_0.5} => {Pyrolysis Temperature_~700},0.111987382,0.210682493,0.531545741,1.284352887,71
{Pyrolysis Temperature_~700} => {Electrolyte pH_7~8},0.115141956,0.701923077,0.164037855,1.30888009,73
{Electrolyte pH_7~8} => {Pyrolysis Temperature_~700},0.115141956,0.214705882,0.536277603,1.30888009,73
{Pyrolysis Temperature_~700} => {Rising Rate_4~8},0.069400631,0.423076923,0.164037855,0.779740608,44
{Pyrolysis Temperature_~700} => {Acid Wash_not},0.089905363,0.548076923,0.164037855,1.00427968,57
{Pyrolysis Temperature_~700} => {Pyridinic N Ratio_25~50},0.058359621,0.355769231,0.164037855,0.646297113,37
{Pyrolysis Temperature_~700} => {Graphitic N Ratio_0~25},0.113564669,0.692307692,0.164037855,1.229476406,72
{Graphitic N Ratio_0~25} => {Pyrolysis Temperature_~700},0.113564669,0.201680672,0.563091483,1.229476406,72
{Pyrolysis Temperature_~700} => {Pyrrolic N Ratio_0~25},0.08044164,0.490384615,0.164037855,0.791103934,51
{Pyrolysis Temperature_~700} => {ZIF or MOF Derived_not},0.135646688,0.826923077,0.164037855,1.134781885,86
{Pyrolysis Temperature_~700} => {Electrode Area cm2_~1},0.115141956,0.701923077,0.164037855,0.95909317,73
{Pyrolysis Temperature_~700} => {Glassy Carbon},0.137223975,0.836538462,0.164037855,1.133259369,87
{Pyrolysis Temperature_~700} => {Nafion117},0.129337539,0.788461538,0.164037855,1.063584288,82
{Pyrolysis Temperature_~700} => {Graphene/Carbon Nanosheets or other 2D Structures_not},0.126182965,0.769230769,0.164037855,0.930710511,80
{Pyrolysis Temperature_~700} => {Hard or Soft Templated_not},0.152996845,0.932692308,0.164037855,1.091009083,97
{Pyrolysis Temperature_~700} => {Carbon Nanofiber/Nanotubes_not},0.127760252,0.778846154,0.164037855,0.899432535,81
{Pyrolysis Temperature_~700} => {Biomass or other Organic Derived_not},0.140378549,0.855769231,0.164037855,0.977581428,89
{Pyrolysis Temperature_~700} => {Polymer Derived_not},0.159305994,0.971153846,0.164037855,1.101451768,101
{Pyrolysis Temperature_~700} => {disqualified},0.143533123,0.875,0.164037855,0.983599291,91
{Pyrolysis Temperature_~700} => {Carbon Black Derived_not},0.138801262,0.846153846,0.164037855,0.946140279,88
{Pyrolysis Temperature_~700} => {H-type Cell},0.14511041,0.884615385,0.164037855,0.925488703,92
{Pyrolysis Temperature_~700} => {Oxidized N Ratio_~25},0.154574132,0.942307692,0.164037855,0.976181498,98
{Graphene/Carbon Nanosheets or other 2D Structures_yes} => {Pyrolysis Temperature_700~800},0.041009464,0.23853211,0.17192429,1.338312901,26
{Pyrolysis Temperature_700~800} => {Graphene/Carbon Nanosheets or other 2D Structures_yes},0.041009464,0.230088496,0.178233438,1.338312901,26
{Graphene/Carbon Nanosheets or other 2D Structures_yes} => {Raman ID/IG Ratio_1.2~},0.036277603,0.211009174,0.17192429,1.163302752,23
{Raman ID/IG Ratio_1.2~} => {Graphene/Carbon Nanosheets or other 2D Structures_yes},0.036277603,0.2,0.181388013,1.163302752,23
{Graphene/Carbon Nanosheets or other 2D Structures_yes} => {Main Transition Metal Content (wt. %)_2~5},0.034700315,0.201834862,0.17192429,0.954950021,22
{Graphene/Carbon Nanosheets or other 2D Structures_yes} => {Metal_Free},0.055205047,0.321100917,0.17192429,1.348198554,35
{Metal_Free} => {Graphene/Carbon Nanosheets or other 2D Structures_yes},0.055205047,0.231788079,0.238170347,1.348198554,35
{Graphene/Carbon Nanosheets or other 2D Structures_yes} => {none},0.055205047,0.321100917,0.17192429,1.348198554,35
{none} => {Graphene/Carbon Nanosheets or other 2D Structures_yes},0.055205047,0.231788079,0.238170347,1.348198554,35
{Graphene/Carbon Nanosheets or other 2D Structures_yes} => {Fe},0.036277603,0.211009174,0.17192429,0.86309559,23
{Graphene/Carbon Nanosheets or other 2D Structures_yes} => {Metal-N Coordination Number (XAS)_0~2},0.056782334,0.330275229,0.17192429,1.316946512,36
{Metal-N Coordination Number (XAS)_0~2} => {Graphene/Carbon Nanosheets or other 2D Structures_yes},0.056782334,0.226415094,0.250788644,1.316946512,36
{Graphene/Carbon Nanosheets or other 2D Structures_yes} => {Nitrogen Cotent (wt. %)_8~},0.042586751,0.247706422,0.17192429,0.963471605,27
{Graphene/Carbon Nanosheets or other 2D Structures_yes} => {Carbon Paper},0.034700315,0.201834862,0.17192429,0.775535168,22
{Graphene/Carbon Nanosheets or other 2D Structures_yes} => {Electrode Area cm2_1~},0.048895899,0.28440367,0.17192429,1.066934477,31
{Graphene/Carbon Nanosheets or other 2D Structures_yes} => {Raman ID/IG Ratio_0.8~1},0.058359621,0.339449541,0.17192429,1.16962505,37
{Raman ID/IG Ratio_0.8~1} => {Graphene/Carbon Nanosheets or other 2D Structures_yes},0.058359621,0.201086957,0.29022082,1.16962505,37
{Graphene/Carbon Nanosheets or other 2D Structures_yes} => {Rising Rate_~4},0.093059937,0.541284404,0.17192429,1.835156748,59
{Rising Rate_~4} => {Graphene/Carbon Nanosheets or other 2D Structures_yes},0.093059937,0.315508021,0.294952681,1.835156748,59
{Graphene/Carbon Nanosheets or other 2D Structures_yes} => {Graphitic N Ratio_25~50},0.055205047,0.321100917,0.17192429,1.054808195,35
{Graphene/Carbon Nanosheets or other 2D Structures_yes} => {Nitrogen Cotent (wt. %)_0~4},0.045741325,0.266055046,0.17192429,0.865019995,29
{Graphene/Carbon Nanosheets or other 2D Structures_yes} => {Main Transition Metal Content (wt. %)_0.5~2},0.048895899,0.28440367,0.17192429,0.8926333,31
{Graphene/Carbon Nanosheets or other 2D Structures_yes} => {Pyridinic N Ratio_50~75},0.059936909,0.348623853,0.17192429,1.088805532,38
{Graphene/Carbon Nanosheets or other 2D Structures_yes} => {Pyrolysis Time (h)_~1},0.093059937,0.541284404,0.17192429,1.641982354,59
{Pyrolysis Time (h)_~1} => {Graphene/Carbon Nanosheets or other 2D Structures_yes},0.093059937,0.282296651,0.329652997,1.641982354,59
{Graphene/Carbon Nanosheets or other 2D Structures_yes} => {Pyrrolic N Ratio_25~50},0.066246057,0.385321101,0.17192429,1.141558776,42
{Graphene/Carbon Nanosheets or other 2D Structures_yes} => {Ni},0.044164038,0.256880734,0.17192429,0.757499467,28
{Graphene/Carbon Nanosheets or other 2D Structures_yes} => {Pyrolysis Temperature_800~900},0.06466877,0.376146789,0.17192429,1.098972646,41
{Graphene/Carbon Nanosheets or other 2D Structures_yes} => {Catalyst Loading (mg cm-2)_~0.5},0.075709779,0.440366972,0.17192429,1.219181924,48
{Catalyst Loading (mg cm-2)_~0.5} => {Graphene/Carbon Nanosheets or other 2D Structures_yes},0.075709779,0.209606987,0.361198738,1.219181924,48
{Graphene/Carbon Nanosheets or other 2D Structures_yes} => {BET Surface Area (m2/g)_0~500},0.111987382,0.651376147,0.17192429,1.692510152,71
{BET Surface Area (m2/g)_0~500} => {Graphene/Carbon Nanosheets or other 2D Structures_yes},0.111987382,0.290983607,0.384858044,1.692510152,71
{Graphene/Carbon Nanosheets or other 2D Structures_yes} => {Electrolyte pH_~7},0.08044164,0.467889908,0.17192429,1.167882684,51
{Electrolyte pH_~7} => {Graphene/Carbon Nanosheets or other 2D Structures_yes},0.08044164,0.200787402,0.400630915,1.167882684,51
{Graphene/Carbon Nanosheets or other 2D Structures_yes} => {Electrolyte Concentration (M)_0.1},0.085173502,0.495412844,0.17192429,1.236581666,54
{Electrolyte Concentration (M)_0.1} => {Graphene/Carbon Nanosheets or other 2D Structures_yes},0.085173502,0.212598425,0.400630915,1.236581666,54
{Graphene/Carbon Nanosheets or other 2D Structures_yes} => {Pyrolysis Time (h)_1~2},0.052050473,0.302752294,0.17192429,0.75272531,33
{Graphene/Carbon Nanosheets or other 2D Structures_yes} => {Nitrogen Cotent (wt. %)_4~8},0.083596215,0.486238532,0.17192429,1.121000834,53
{Graphene/Carbon Nanosheets or other 2D Structures_yes} => {BET Surface Area (m2/g)_500~1000},0.039432177,0.229357798,0.17192429,0.521192989,25
{Graphene/Carbon Nanosheets or other 2D Structures_yes} => {Acid Wash_yes},0.050473186,0.293577982,0.17192429,0.648531151,32
{Graphene/Carbon Nanosheets or other 2D Structures_yes} => {Catalyst Loading (mg cm-2)_0.5~1},0.06466877,0.376146789,0.17192429,0.813914895,41
{Graphene/Carbon Nanosheets or other 2D Structures_yes} => {Raman ID/IG Ratio_1~1.2},0.067823344,0.394495413,0.17192429,0.820033088,43
{Graphene/Carbon Nanosheets or other 2D Structures_yes} => {Metal-N Coordination Number (XAS)_3~4},0.083596215,0.486238532,0.17192429,0.914763292,53
{Graphene/Carbon Nanosheets or other 2D Structures_yes} => {Electrolyte Concentration (M)_0.5},0.08044164,0.467889908,0.17192429,0.880243922,51
{Graphene/Carbon Nanosheets or other 2D Structures_yes} => {Electrolyte pH_7~8},0.085173502,0.495412844,0.17192429,0.923799244,54
{Graphene/Carbon Nanosheets or other 2D Structures_yes} => {Rising Rate_4~8},0.05362776,0.311926606,0.17192429,0.574887988,34
{Graphene/Carbon Nanosheets or other 2D Structures_yes} => {Acid Wash_not},0.121451104,0.706422018,0.17192429,1.294426473,77
{Acid Wash_not} => {Graphene/Carbon Nanosheets or other 2D Structures_yes},0.121451104,0.222543353,0.545741325,1.294426473,77
{Graphene/Carbon Nanosheets or other 2D Structures_yes} => {Pyridinic N Ratio_25~50},0.097791798,0.568807339,0.17192429,1.03330617,62
{Graphene/Carbon Nanosheets or other 2D Structures_yes} => {Graphitic N Ratio_0~25},0.100946372,0.587155963,0.17192429,1.042736361,64
{Graphene/Carbon Nanosheets or other 2D Structures_yes} => {Pyrrolic N Ratio_0~25},0.096214511,0.559633028,0.17192429,0.902817658,61
{Graphene/Carbon Nanosheets or other 2D Structures_yes} => {ZIF or MOF Derived_not},0.17192429,1,0.17192429,1.372294372,109
{ZIF or MOF Derived_not} => {Graphene/Carbon Nanosheets or other 2D Structures_yes},0.17192429,0.235930736,0.728706625,1.372294372,109
{Graphene/Carbon Nanosheets or other 2D Structures_yes} => {Electrode Area cm2_~1},0.123028391,0.71559633,0.17192429,0.97777602,78
{Graphene/Carbon Nanosheets or other 2D Structures_yes} => {Glassy Carbon},0.137223975,0.798165138,0.17192429,1.081274994,87
{Graphene/Carbon Nanosheets or other 2D Structures_yes} => {Nafion117},0.160883281,0.935779817,0.17192429,1.262307242,102
{Nafion117} => {Graphene/Carbon Nanosheets or other 2D Structures_yes},0.160883281,0.217021277,0.741324921,1.262307242,102
{Graphene/Carbon Nanosheets or other 2D Structures_yes} => {Hard or Soft Templated_not},0.167192429,0.972477064,0.17192429,1.137546972,106
{Graphene/Carbon Nanosheets or other 2D Structures_yes} => {Carbon Nanofiber/Nanotubes_not},0.17192429,1,0.17192429,1.154826958,109
{Graphene/Carbon Nanosheets or other 2D Structures_yes} => {Biomass or other Organic Derived_not},0.154574132,0.899082569,0.17192429,1.027060088,98
{Graphene/Carbon Nanosheets or other 2D Structures_yes} => {Polymer Derived_not},0.170347003,0.990825688,0.17192429,1.123762945,108
{Graphene/Carbon Nanosheets or other 2D Structures_yes} => {disqualified},0.152996845,0.889908257,0.17192429,1.000357863,97
{Graphene/Carbon Nanosheets or other 2D Structures_yes} => {Carbon Black Derived_not},0.17192429,1,0.17192429,1.118165785,109
{Graphene/Carbon Nanosheets or other 2D Structures_yes} => {H-type Cell},0.168769716,0.981651376,0.17192429,1.027008205,107
{Graphene/Carbon Nanosheets or other 2D Structures_yes} => {Oxidized N Ratio_~25},0.170347003,0.990825688,0.17192429,1.026443605,108
{BET Surface Area (m2/g)_1000~} => {Catalyst Loading (mg cm-2)_1~},0.059936909,0.345454545,0.173501577,1.973136773,38
{Catalyst Loading (mg cm-2)_1~} => {BET Surface Area (m2/g)_1000~},0.059936909,0.342342342,0.175078864,1.973136773,38
{BET Surface Area (m2/g)_1000~} => {Raman ID/IG Ratio_1.2~},0.078864353,0.454545455,0.173501577,2.505928854,50
